table_name,column_name,variable_type,column_description,required_flag
hive.cdo.fact_upi_transactions_snapshot_v3,day_id,,"A date identifier representing the transaction date for UPI transactions, used as the primary temporal dimension for calculating time-based metrics like DAU, MAU, and transaction volumes across different time periods.",yes
hive.cdo.fact_upi_transactions_snapshot_v3,dl_last_updated,date,"A system date column that tracks when each UPI transaction record was last updated in the data lake, primarily used for filtering data to ensure analysis includes only records refreshed within specific time periods for month-to-date reporting and retention calculations.",yes
hive.cdo.fact_upi_transactions_snapshot_v3,dt,,"The dt column represents the date dimension used for temporal analysis and filtering of UPI transaction data, enabling daily and monthly aggregations for calculating business metrics like DAU, MAU, and transaction volumes.",yes
hive.cdo.fact_upi_transactions_snapshot_v3,gmv,,GMV (Gross Merchandise Value) represents the total monetary value or amount of UPI transactions processed through the platform. This metric is used to measure transaction volume and is aggregated in retention analyses to understand the financial impact of user engagement across different TPU (Transactions Per User) buckets.,no
hive.cdo.fact_upi_transactions_snapshot_v3,lifecycle,,"Categorizes UPI users into different lifecycle stages (such as fresh users, retained users, etc.) based on their transaction patterns across time periods, primarily used for user retention analysis and cohort tracking in monthly business reporting.",no
hive.cdo.fact_upi_transactions_snapshot_v3,payer_cust_id,,"Unique identifier for the customer who initiates or pays in UPI transactions, used to track user behavior and calculate metrics like Daily Active Users (DAU) and transaction patterns across P2P and P2M payment flows.",yes
hive.cdo.fact_upi_transactions_snapshot_v3,payer_handle,varchar,"The payer_handle column identifies the payment service provider handle used by the payer in UPI transactions, typically containing values like 'paytm', 'ptyes', 'ptaxis' etc. It is used to filter and analyze transactions based on the specific Paytm ecosystem handles to track user activity across different payment channels.",no
hive.cdo.fact_upi_transactions_snapshot_v3,popular_city,,"Represents the most popular or frequently associated city for a customer, used for geographic segmentation in UPI transaction analysis. The column categorizes customers into top 20 major Indian cities or 'Other' for geographic performance tracking of daily/monthly active users and transaction patterns.",no
hive.cdo.fact_upi_transactions_snapshot_v3,popular_state,,"Represents the most popular or frequently used state associated with a customer, typically derived from their transaction or engagement patterns. This column is used to segment user activity metrics (DAU, MAU) and transaction volumes by geographic state for business analytics and regional performance tracking.",no
hive.cdo.fact_upi_transactions_snapshot_v3,state,,"The state column represents the geographic state location associated with UPI transactions, used for segmenting and analyzing user engagement metrics (DAU, MAU, transactions) by state-level geography in business intelligence dashboards.",no
hive.cdo.fact_upi_transactions_snapshot_v3,status,varchar,"Represents the transaction status of UPI payments, storing categorical values that indicate whether a transaction was successful, failed, or is in another state. This field is commonly used to filter for completed transactions when calculating key business metrics like transaction volumes and user engagement.",no
hive.cdo.fact_upi_transactions_snapshot_v3,t20city,,"A categorical indicator that identifies whether a UPI transaction customer belongs to one of the top 20 major cities in India (including Delhi, Bangalore, Mumbai, Chennai, etc.) or is classified as ""Other"", used for geographic segmentation in user engagement and transaction analysis.",no
hive.cdo.fact_upi_transactions_snapshot_v3,tpu,,"TPU (Transactions Per User) is a calculated business metric that measures the average number of transactions performed per Daily Active User, computed as total transactions divided by DAU, and is used to track user engagement and transaction frequency in UPI payment analytics.",no
hive.cdo.fact_upi_transactions_snapshot_v3,transaction_date_key,date,"The date when a UPI transaction occurred, used as the primary temporal dimension for filtering transactions in retention analysis and month-to-date reporting. This key enables time-based segmentation of transaction data for measuring user engagement patterns across monthly periods.",yes
hive.cdo.fact_upi_transactions_snapshot_v3,transaction_type,varchar,"Categorizes UPI transactions by type, primarily distinguishing between P2P (Person-to-Person) and P2M (Person-to-Merchant) payment flows. This column is used for business analytics to compare transaction patterns, user engagement, and monetary values across different payment categories.",no
hive.cdo.fact_upi_transactions_snapshot_v3,txn_id,varchar,"A unique varchar identifier for each UPI transaction record, used to count distinct transactions when calculating transaction volumes, user activity metrics, and transactions per user ratios in business analytics.",yes
hive.cdo.fact_upi_transactions_snapshot_v3,txns,,"The txns column stores the count of UPI transactions, representing the number of unique payment transactions processed, and is used to calculate key business metrics like TPU (Transactions Per User) and analyze transaction volume patterns across different user segments.",no
hive.cdo.fact_upi_transactions_snapshot_v3,user_type,,"A categorical field that classifies users into different types or segments, used for analyzing user engagement metrics like DAU, MAU, and transaction patterns across various business dimensions such as geographic regions and user behavior categories.",no
hive.default.virtual_table,Dau,,"Daily Active Users (DAU) - represents the count of unique active users per day, used as a core engagement metric in conjunction with transaction data to analyze user activity patterns across different geographic regions and calculate derived metrics like transactions per user.",no
hive.default.virtual_table,txns,,"The txns column represents the count of distinct transactions, calculated as the number of unique transaction IDs within specific groupings such as state, flow category, and payment type (P2P/P2M). This metric is used to measure transaction volume alongside user activity and transaction amounts in business analytics.",no
hive.midgar.engage_data_snapshot_v3,Dau,,"Daily Active Users count metric that tracks the number of unique active users per day, used in engagement analytics to calculate key performance indicators like transactions per user and compare user activity across different states and time periods.",no
hive.midgar.engage_data_snapshot_v3,Mau,,"Monthly Active Users (MAU) metric representing the count of unique users who were active within a monthly period, used in engagement analytics and dashboard visualizations to track user activity patterns alongside daily active users and transaction metrics.",no
hive.midgar.engage_data_snapshot_v3,amount,,"The monetary value or transaction amount for individual UPI transactions, used in financial analytics to calculate total transaction volumes alongside user engagement metrics like DAU, MAU, and transactions per user (TPU).",no
hive.midgar.engage_data_snapshot_v3,category,,"Categorical field used to segment users or transactions for business analytics, likely representing geographic regions (top cities vs others), user lifecycle stages, or other business-relevant groupings used in engagement and transaction analysis dashboards.",no
hive.midgar.engage_data_snapshot_v3,cust_id,,"Unique identifier for customers used to track user engagement metrics like DAU, MAU, and transaction patterns across the platform. This key enables aggregation and analysis of user behavior and is essential for calculating business metrics such as transactions per user.",yes
hive.midgar.engage_data_snapshot_v3,customer_id,varchar,"A unique identifier for customers in varchar format, used to track and aggregate user engagement metrics across UPI payment transactions, enabling analysis of customer behavior patterns in P2P and P2M payment flows.",yes
hive.midgar.engage_data_snapshot_v3,customer_id_payer,,"Unique identifier for the customer who is the payer in a UPI transaction, used to track transaction activity and calculate user engagement metrics like TPU (Transactions Per User) and identify active paying users for DAU/MAU calculations.",yes
hive.midgar.engage_data_snapshot_v3,day_id,,"A date identifier column that represents the specific day for user engagement and transaction metrics, used as the primary time dimension for aggregating daily active users (DAU), monthly active users (MAU), and transaction counts in analytics dashboards.",yes
hive.midgar.engage_data_snapshot_v3,dl_last_updated,,"A timestamp column that tracks when each record in the engage data snapshot was last updated in the data lake, commonly used for filtering data by freshness and supporting incremental data processing workflows.",yes
hive.midgar.engage_data_snapshot_v3,dt,,"A date column that represents the timestamp for engagement data snapshots, used as the primary temporal dimension for tracking daily and monthly active users, transactions, and other engagement metrics over time.",yes
hive.midgar.engage_data_snapshot_v3,gmv,,GMV (Gross Merchandise Value) represents the total monetary value of transactions processed through the UPI payment system. This column is used to calculate business metrics and ratios comparing transaction volumes between peer-to-peer (P2P) and peer-to-merchant (P2M) payment flows.,no
hive.midgar.engage_data_snapshot_v3,lifecycle,,"The lifecycle column represents user segmentation categories or stages used to analyze engagement metrics like DAU, MAU, and transaction patterns across different user groups in the context of retention and revenue analysis.",no
hive.midgar.engage_data_snapshot_v3,payer_cust_id,,Unique identifier for the customer who is making or initiating a payment transaction. This column is used to track transaction volumes and calculate user engagement metrics like transactions per user across different geographic regions.,yes
hive.midgar.engage_data_snapshot_v3,payer_handle,,"The UPI handle or identifier of the customer who initiated a payment transaction, used to link payment activity with user engagement metrics and analyze transaction patterns across different customer segments and cities.",no
hive.midgar.engage_data_snapshot_v3,popular_city,varchar,"A varchar field that stores the name of the most popular or primary city associated with a customer, used for geographic segmentation in business analytics to track user engagement and transaction metrics across India's top 20 cities versus other locations.",no
hive.midgar.engage_data_snapshot_v3,popular_state,varchar,"This column stores the state most frequently associated with each customer based on their activity patterns, used for geographic analysis of user engagement metrics like DAU, MAU, and transaction volumes across different states.",no
hive.midgar.engage_data_snapshot_v3,state,varchar,"Represents the Indian state associated with users for geographic analysis of engagement metrics including Daily Active Users (DAU), Monthly Active Users (MAU), and transaction volumes. Used primarily for state-level business performance tracking and regional analytics in the engagement dashboard.",no
hive.midgar.engage_data_snapshot_v3,status,,"A categorical field that indicates the status or classification of records in the engagement data snapshot table, likely used to differentiate between different user or transaction states for analytical purposes in UPI transaction analysis and P2P/P2M ratio calculations.",no
hive.midgar.engage_data_snapshot_v3,t20city,,"A geographic classification column that categorizes users into India's top 20 cities (including Delhi, Bangalore, Mumbai, Chennai, etc.) or 'Other' for cities outside this tier, used for analyzing user engagement metrics like DAU, MAU, and transaction patterns across major urban markets.",no
hive.midgar.engage_data_snapshot_v3,transaction_date_key,,"A date key column that represents the transaction date used for temporal filtering and grouping of UPI transaction data. This column serves as the primary date dimension for analyzing daily transaction patterns, user activity, and financial metrics across different time periods.",yes
hive.midgar.engage_data_snapshot_v3,transaction_type,,"Categorizes the type of financial transaction, likely distinguishing between different transaction flows such as peer-to-peer (P2P), peer-to-merchant (P2M), or other payment categories used for analyzing transaction patterns and calculating business ratios.",no
hive.midgar.engage_data_snapshot_v3,txn_id,,"Unique identifier for each transaction record in the engagement data, used to count distinct transactions for calculating transaction volumes and transactions per user metrics across different cities and time periods.",yes
hive.midgar.engage_data_snapshot_v3,txns,,"The txns column stores the count of transactions performed by users, used primarily for calculating engagement metrics like TPU (Transactions Per User) and analyzing transaction volume across different geographic regions and time periods.",no
hive.midgar.engage_data_snapshot_v3,user_type,,"A categorical field that classifies users into different segments or types for engagement analysis, used to group and analyze user behavior patterns alongside metrics like Daily Active Users (DAU) and Monthly Active Users (MAU).",no
hive.user_paytm_payments.paytm_upi_mau_final_nrr_1,Dau,,Daily Active Users (DAU) metric representing the count of unique users who performed transactions or engaged with Paytm UPI services on a given day. This metric is used to measure user engagement and calculate derived metrics like Transactions Per User (TPU) across different geographic segments.,no
hive.user_paytm_payments.paytm_upi_mau_final_nrr_1,Mau,,Monthly Active User identifier used in UPI retention analysis to track user engagement and calculate retention rates across different time periods. This column serves as a key component in measuring how effectively Paytm retains UPI users month-over-month.,no
hive.user_paytm_payments.paytm_upi_mau_final_nrr_1,amount,,"Represents the monetary value or transaction amount for UPI payments, used to calculate total transaction volume alongside transaction counts in the payments analytics dashboard for measuring financial performance by geographic regions.",no
hive.user_paytm_payments.paytm_upi_mau_final_nrr_1,category,,"Categorizes UPI users into lifecycle segments based on their transaction engagement patterns, used primarily for calculating retention rates and analyzing user behavior across different engagement levels in the UPI payment ecosystem.",no
hive.user_paytm_payments.paytm_upi_mau_final_nrr_1,cust_id,varchar,Unique customer identifier used to track individual users across months for UPI payment retention analysis and MAU calculations. This column serves as the primary key for linking customer activity across different time periods to measure retention rates and month-over-month growth.,yes
hive.user_paytm_payments.paytm_upi_mau_final_nrr_1,customer_id,,"Unique identifier for customers in the Paytm UPI Monthly Active Users retention analysis table, used to track individual customer behavior and calculate retention metrics across different time periods for Real Money Gaming (RMG) analysis.",yes
hive.user_paytm_payments.paytm_upi_mau_final_nrr_1,customer_id_payer,,"Unique identifier for the customer who initiates or pays for UPI transactions, used to track payment behavior and calculate user engagement metrics like transactions per user across different geographic segments.",yes
hive.user_paytm_payments.paytm_upi_mau_final_nrr_1,day_id,,"A date identifier column that represents the transaction or activity date, used as the primary temporal dimension for aggregating daily active users (DAU), monthly active users (MAU), and transaction metrics across different time periods.",yes
hive.user_paytm_payments.paytm_upi_mau_final_nrr_1,dl_last_updated,,"A timestamp column that tracks when each record was last updated in the data pipeline, commonly used for incremental data processing and filtering records based on their update recency in UPI transaction analysis.",yes
hive.user_paytm_payments.paytm_upi_mau_final_nrr_1,dt,date,Date field representing the daily transaction or activity date used for temporal analysis in MAU calculations and retention tracking. This column serves as the primary time dimension for filtering and aggregating user activity data by specific date ranges in retention analysis.,yes
hive.user_paytm_payments.paytm_upi_mau_final_nrr_1,gmv,,"GMV (Gross Merchandise Value) represents the total transaction amount or volume processed through Paytm UPI payments. This metric is used to measure the monetary value of transactions alongside user activity metrics like DAU, MAU, and transaction counts in business analytics dashboards.",no
hive.user_paytm_payments.paytm_upi_mau_final_nrr_1,lifecycle,,"User lifecycle stage classification that categorizes customers based on their UPI transaction engagement patterns (such as reactive users with different activity levels), used primarily for retention analysis and user segmentation in month-over-month performance tracking.",no
hive.user_paytm_payments.paytm_upi_mau_final_nrr_1,payer_cust_id,,"Unique identifier for the customer who initiated the UPI payment transaction, used to track payer behavior and calculate user engagement metrics like DAU, MAU, and transactions per user across different geographic regions.",yes
hive.user_paytm_payments.paytm_upi_mau_final_nrr_1,payer_handle,,"Identifies the UPI payment handle or wallet provider (such as 'paytm', 'ptyes', 'ptaxis', 'pthdfc', 'ptsbi') used by customers for transactions. This column is used to filter and analyze user retention metrics specifically for Paytm-related payment channels in UPI transaction analysis.",no
hive.user_paytm_payments.paytm_upi_mau_final_nrr_1,popular_city,,"A categorical field that represents a user's primary city, standardized to show either one of the top 20 major Indian cities (like Delhi, Bangalore, Mumbai, etc.) or 'Other' for all remaining cities. This column is used for geographic segmentation and analysis of user engagement metrics across major urban centers.",no
hive.user_paytm_payments.paytm_upi_mau_final_nrr_1,popular_state,,"Represents the most frequently used or primary state associated with each customer, derived from user engagement data and used for geographical analysis of daily/monthly active users and transaction patterns across Indian states.",no
hive.user_paytm_payments.paytm_upi_mau_final_nrr_1,state,,"Represents the state associated with each customer based on their popular/most frequent state from engagement data, used to analyze UPI payment metrics (DAU, MAU, transactions) at the state level for geographic business insights.",no
hive.user_paytm_payments.paytm_upi_mau_final_nrr_1,status,,"A status indicator that tracks either transaction status (SUCCESS/DEEMED) or user lifecycle stage (such as reactive users with different engagement levels), used primarily for calculating user retention metrics and categorizing users by their activity patterns.",no
hive.user_paytm_payments.paytm_upi_mau_final_nrr_1,t20city,,"Classification column that categorizes users into India's top 20 major cities (like Delhi, Bangalore, Mumbai, etc.) or groups them as 'Other' for non-major cities. Used for geographic analysis of user engagement and transaction metrics across key metropolitan markets.",no
hive.user_paytm_payments.paytm_upi_mau_final_nrr_1,transaction_date_key,,"A date key representing the transaction date, used as the primary date dimension for grouping and filtering UPI transaction data in daily, monthly, and other time-based analyses. This column serves as the temporal reference point for calculating user activity metrics like DAU, MAU, and transaction volumes across different time periods.",yes
hive.user_paytm_payments.paytm_upi_mau_final_nrr_1,transaction_type,,"Categorizes UPI transactions by type, distinguishing between 'PAY' (payment initiation) and 'COLLECT' (payment collection) transactions, used for filtering and analyzing different transaction patterns in retention and user behavior dashboards.",no
hive.user_paytm_payments.paytm_upi_mau_final_nrr_1,txn_id,,"Unique identifier for each UPI transaction, used to count distinct transactions for calculating key business metrics like transaction volumes, transactions per user (TPU), and daily/monthly active user transaction analysis.",yes
hive.user_paytm_payments.paytm_upi_mau_final_nrr_1,txns,,"Number of distinct UPI transactions, used as a core business metric to measure transaction volume and calculate derived metrics like Transactions Per User (TPU) in conjunction with user activity metrics.",no
hive.user_paytm_payments.paytm_upi_mau_final_nrr_1,user_type,varchar,"A categorical field that classifies Paytm UPI users into different segments or types, likely based on geographic location (such as T20 cities vs. others) or user behavior patterns, used for analyzing DAU, MAU, and transaction metrics across different user segments.",no
hive.user_paytm_payments.paytm_upi_mau_final_nrr_1,scope_cust_id,,Customer identifier used to track individual UPI users across monthly cohorts for retention analysis and MAU calculations. This field enables linking the same customer's activity between different months to measure user retention and growth metrics.,yes
hive.cdo.fact_upi_transactions_snapshot_v3,Flow_category,,"Categorizes UPI transaction types by flow category, serving as the base classification that gets standardized into P2P (peer-to-peer) or P2M (peer-to-merchant) categories for business analysis and ratio calculations across user activity, transaction volume, and monetary value metrics.",no
hive.cdo.fact_upi_transactions_snapshot_v3,flow_category,varchar,"Categorizes UPI transaction flow types, serving as a fallback classification when specific P2P (peer-to-peer) and P2M (peer-to-merchant) boolean flags are not applicable. This column is used in dashboard analytics to segment and analyze transaction patterns across different payment flow categories.",no
hive.cdo.fact_upi_transactions_snapshot_v3,scope_cust_id,,"Customer identifier used for tracking UPI transaction users in retention analysis, representing the payer customer ID from UPI transactions. This column enables measurement of user retention rates across different time periods and TPU (Transactions Per User) segments in the UPI ecosystem.",yes
hive.cdo.fact_upi_transactions_snapshot_v3,gaming_merc,,"A categorical column that identifies transactions or users associated with gaming merchants, used to filter and segment data for Real Money Gaming (RMG) retention analysis and user engagement tracking.",no
hive.cdo.fact_upi_transactions_snapshot_v3,mnt,,"The `mnt` column represents the month or transaction date used for temporal filtering and grouping in gaming merchant retention analysis, enabling MAU (Monthly Active Users) calculations and retention tracking across specific time periods.",no
hive.user_paytm_payments.gaming_merchant_5816_analysis,category,,"A categorical field that classifies transactions or users into different segments for gaming merchant payment analysis, used as a filter criterion in UPI transaction processing and user segmentation for Real Money Gaming (RMG) analytics.",no
hive.user_paytm_payments.gaming_merchant_5816_analysis,cust_id,,Customer identifier used to track and analyze user engagement and retention patterns for gaming merchant transactions. This key enables linking customer activity across different time periods to calculate retention metrics and monthly active user counts.,yes
hive.user_paytm_payments.gaming_merchant_5816_analysis,customer_id,,"Unique identifier for customers who have conducted gaming merchant transactions, used as a key field for tracking user retention and monthly active user metrics in gaming-related payment analysis.",yes
hive.user_paytm_payments.gaming_merchant_5816_analysis,customer_id_payer,,"A customer identifier for users who have made payments through gaming merchants, primarily used to track Monthly Active Users and calculate retention metrics in Real Money Gaming analysis.",yes
hive.user_paytm_payments.gaming_merchant_5816_analysis,dl_last_updated,,"A timestamp column that tracks when records in the gaming merchant analysis table were last updated in the data lake, commonly used for filtering to ensure data freshness and support incremental data processing workflows.",yes
hive.user_paytm_payments.gaming_merchant_5816_analysis,dt,,"A date column used for temporal filtering and monthly aggregation in gaming merchant retention analysis, enabling time-based segmentation of user activity and retention calculations.",yes
hive.user_paytm_payments.gaming_merchant_5816_analysis,gaming_merc,varchar(11),"A categorical identifier that classifies users based on their engagement with gaming merchants, primarily used to filter and segment users for Real Money Gaming (RMG) retention analysis and Monthly Active User calculations.",no
hive.user_paytm_payments.gaming_merchant_5816_analysis,mnt,date,"Date field representing the month when gaming merchant transactions occurred, used for calculating monthly active user (MAU) retention metrics and filtering transaction data by specific time periods in gaming merchant analysis.",no
hive.user_paytm_payments.gaming_merchant_5816_analysis,payer_cust_id,varchar,"Unique identifier for customers who make payments through the Paytm platform, used to track and analyze user-level payment behaviors and transactions, particularly in gaming merchant analysis contexts.",yes
hive.user_paytm_payments.gaming_merchant_5816_analysis,payer_handle,,"Identifier for the UPI handle used by the payer in transactions, specifically tracking Paytm-branded handles (paytm, ptyes, ptaxis, pthdfc, ptsbi) to analyze user payment patterns across different Paytm service integrations in gaming merchant transactions.",no
hive.user_paytm_payments.gaming_merchant_5816_analysis,status,,"Status column that indicates the current state or outcome of transactions, primarily used to filter for successful ('SUCCESS', 'DEEMED') transactions in gaming merchant retention analysis and user activity calculations.",no
hive.user_paytm_payments.gaming_merchant_5816_analysis,transaction_date_key,,"A date key column used to identify and filter transaction dates in gaming merchant analysis, primarily supporting temporal analysis for user retention metrics and monthly aggregations in Real Money Gaming (RMG) reporting.",yes
hive.user_paytm_payments.gaming_merchant_5816_analysis,transaction_type,,"Categorizes the type of UPI transaction, specifically distinguishing between 'PAY' (outgoing payments) and 'COLLECT' (incoming payment requests) transaction types used in gaming merchant payment analysis.",no
hive.user_paytm_payments.gaming_merchant_5816_analysis,user_type,,"A categorical field that classifies users based on their engagement or activity patterns, particularly used for retention analysis in Real Money Gaming (RMG) scenarios. The column contains lifecycle segments such as reactive users with different engagement levels that are used to calculate Monthly Active Users (MAU) and retention metrics.",no
hive.user_paytm_payments.paytm_upi_mau_final_nrr_1,gaming_merc,,"A categorical column that identifies whether a customer has transacted with gaming merchants, used as a filter in Real Money Gaming (RMG) retention analysis to segment users by their gaming merchant activity.",no
hive.user_paytm_payments.paytm_upi_mau_final_nrr_1,mnt,,A date column representing the month or transaction month used for temporal filtering and analysis in Paytm UPI user retention and gaming merchant payment studies. This column enables month-based segmentation of user activity data for calculating Monthly Active Users (MAU) and retention metrics.,no
hive.team_measurement.banner_campaigns_customer_v1,banner_id,varchar,"Unique identifier for banner campaigns used in the measurement and tracking system to distinguish between different banner advertisements and analyze their performance metrics such as views, clicks, and conversions.",yes
hive.team_measurement.banner_campaigns_customer_v1,clicks,bigint,"Records the number of banner clicks by users in marketing campaigns, used to measure user engagement and track conversion funnel performance in growth tracking features.",no
hive.team_measurement.banner_campaigns_customer_v1,customer_id,varchar,"Unique alphanumeric identifier for individual customers in the Paytm payments ecosystem, used to track user behavior and campaign interactions across various payment features and services.",yes
hive.team_measurement.banner_campaigns_customer_v1,dl_last_updated,,"A timestamp column that indicates when the record was last updated in the data pipeline, used for filtering historical data and ensuring data freshness in banner campaign customer analytics.",yes
hive.team_measurement.banner_campaigns_customer_v1,dt,date,"Date field representing the day when banner campaign events occurred, used for time-series tracking and filtering of customer interactions with banners in growth measurement dashboards.",yes
hive.team_measurement.banner_campaigns_customer_v1,impressions,bigint,"The impressions column represents the total number of times a banner advertisement was viewed by users, serving as a key metric for measuring banner campaign reach and visibility in marketing analytics.",no
hive.team_measurement.banner_campaigns_customer_v1,lite_dt,,"Date when a customer activated UPI Lite functionality, used to track UPI Lite activation events in the context of banner campaign performance measurement.",no
hive.user_paytm_payments.bank_link,banner_id,,"Identifier for tracking specific banners shown to users in the bank linking feature, used to measure banner performance metrics such as views and conversions in growth tracking dashboards.",yes
hive.user_paytm_payments.bank_link,clicks,,"This column tracks the number of users who viewed promotional banners in the context of bank linking and payment features, used primarily for measuring banner engagement and conversion tracking in growth analytics.",no
hive.user_paytm_payments.bank_link,customer_id,varchar,"Unique identifier for customers in the bank linking system, used to track and aggregate user engagement across various Paytm payment features including bank linking, credit card linking, UPI services, and widget usage for growth and conversion analytics.",yes
hive.user_paytm_payments.bank_link,dl_last_updated,,"A timestamp indicating when the bank link record was last updated in the data pipeline, used for filtering and tracking user engagement metrics over time in payment feature adoption analysis.",yes
hive.user_paytm_payments.bank_link,dt,date,"Date column representing when bank linking events occurred in the payments system, used for time-based filtering and tracking growth metrics for payment features and banner engagement analytics.",yes
hive.user_paytm_payments.bank_link,impressions,,"The impressions column tracks the number of users who viewed promotional banners, specifically used for measuring engagement with the New PTS Banner 2.0 in growth tracking dashboards for payment features.",no
hive.user_paytm_payments.bank_link,lite_dt,,"Date when a user activated UPI Lite service, used to track UPI Lite activation events and analyze user adoption patterns over time.",no
hive.user_paytm_payments.cc_all_linkages,banner_id,,"Unique identifier for banners displayed in the Paytm app, specifically used to track banner performance metrics including user views, clicks, and conversion rates for credit card linking and other payment features.",yes
hive.user_paytm_payments.cc_all_linkages,clicks,,"A numeric column that tracks user click interactions, specifically repurposed in growth dashboards to measure banner view metrics for the New PTS Banner 2.0 feature tracking system.",no
hive.user_paytm_payments.cc_all_linkages,customer_id,varchar,"A unique identifier for customers in the credit card linkages table, used to track and analyze customer payment activities across various Paytm payment features and measure user engagement with promotional banners.",yes
hive.user_paytm_payments.cc_all_linkages,dl_last_updated,,"Timestamp indicating when the record was last loaded or updated in the data pipeline, used as a date dimension for filtering and aggregating payment widget engagement data.",yes
hive.user_paytm_payments.cc_all_linkages,dt,date,"Date field representing when the credit card linkage event occurred, used for temporal filtering and time-based aggregations in growth tracking and conversion analysis dashboards.",yes
hive.user_paytm_payments.cc_all_linkages,impressions,,"Tracks the number of users who viewed promotional banners in the growth tracking system, used to measure banner impression effectiveness and conversion funnel performance.",no
hive.user_paytm_payments.cc_all_linkages,lite_dt,,"Date when UPI Lite service was activated by the customer, used to track feature adoption timing and measure conversion metrics in growth analysis dashboards.",no
hive.user_paytm_payments.check_balance,banner_id,,"Unique identifier for tracking specific banner campaigns in the Paytm payments system, used to measure user engagement and conversion rates for features like the New PTS Banner 2.0.",yes
hive.user_paytm_payments.check_balance,clicks,,"Tracks the number of users who viewed promotional banners in the Paytm payments platform, used for measuring banner exposure effectiveness and conversion funnel analysis in growth tracking dashboards.",no
hive.user_paytm_payments.check_balance,customer_id,varchar,"Unique identifier for customers in the Paytm payments system, used to track user activities and link payment-related actions across various services like bank linking, UPI transactions, and feature usage.",yes
hive.user_paytm_payments.check_balance,dl_last_updated,,"A timestamp column that indicates when the record was last loaded or updated in the data pipeline, used for data freshness tracking and filtering records by processing date.",yes
hive.user_paytm_payments.check_balance,dt,date,"Date field representing the timestamp when balance check activities occurred, used for temporal analysis and tracking user engagement with payment features over time.",yes
hive.user_paytm_payments.check_balance,impressions,,"Represents the count of users who viewed a specific banner in the Paytm app, used for tracking banner impressions in growth and conversion analysis for the New PTS Banner 2.0 feature.",no
hive.user_paytm_payments.check_balance,lite_dt,,"Date when a user activated UPI Lite service, used for tracking UPI Lite adoption trends and analyzing user engagement with lite payment features over time.",no
hive.user_paytm_payments.customer_vpa,banner_id,,"Unique identifier for promotional banners used in the growth tracking system to measure user engagement, views, clicks, and conversion rates across different banner campaigns.",yes
hive.user_paytm_payments.customer_vpa,clicks,,"Tracks the number of clicks on promotional banners displayed to customers in the Paytm payments system, used for measuring user engagement and conversion tracking in growth campaigns.",no
hive.user_paytm_payments.customer_vpa,customer_id,varchar,"A unique alphanumeric identifier for customers in the Paytm payments system, used to track and link customer activities across various payment features including bank linking, credit card linking, UPI services, and payment widgets.",yes
hive.user_paytm_payments.customer_vpa,dl_last_updated,,"Timestamp indicating when the customer VPA record was last updated or loaded into the system, used for tracking data freshness and filtering historical records in payment feature analysis.",yes
hive.user_paytm_payments.customer_vpa,dt,date,"Date field representing the transaction or event date for customer VPA records, used for temporal filtering and time-series analysis of payment feature adoption and user engagement metrics.",yes
hive.user_paytm_payments.customer_vpa,impressions,,"Records the number of users who viewed a banner in the payment system, used to track impression metrics for growth analysis and conversion funnel measurement in various payment features.",no
hive.user_paytm_payments.customer_vpa,lite_dt,,"Date when UPI Lite service was activated for a customer, used to track activation timeline and measure feature adoption in growth analytics.",no
hive.user_paytm_payments.hide_payments,banner_id,,"Unique identifier for banners displayed to users in the Paytm payments app, used to track banner performance metrics and user engagement as part of growth tracking campaigns.",yes
hive.user_paytm_payments.hide_payments,clicks,,"This column tracks the number of users who viewed promotional banners, specifically used for growth tracking of the New PTS Banner 2.0 feature in the Paytm payments system.",no
hive.user_paytm_payments.hide_payments,customer_id,varchar,"A varchar identifier that uniquely identifies customers across the Paytm payments platform, used to track and aggregate user activities across various payment features including bank linking, credit card linking, UPI services, and widget usage.",yes
hive.user_paytm_payments.hide_payments,dl_last_updated,,"A timestamp field indicating when the record was last updated in the data lake, used as the event date for tracking when users added the Receive Money widget to their Paytm interface.",yes
hive.user_paytm_payments.hide_payments,dt,date,"Date field representing when payment-related events or transactions occurred, used for temporal filtering and growth tracking analysis in the payments system.",yes
hive.user_paytm_payments.hide_payments,impressions,,"Tracks the number of users who viewed promotional banners, specifically used to measure banner impression metrics in growth experiments for features like the New PTS Banner 2.0 campaign.",no
hive.user_paytm_payments.hide_payments,lite_dt,,"Date when UPI Lite was activated for a customer, used for tracking user engagement and conversion analytics in growth measurement dashboards.",no
hive.user_paytm_payments.lite_active,banner_id,,"Unique identifier for banners displayed to users, used in the growth tracking system to measure banner performance metrics including views, clicks, and conversion rates for the New PTS Banner 2.0 feature.",yes
hive.user_paytm_payments.lite_active,clicks,,"This column tracks the number of user clicks or interactions with banners, specifically used for measuring engagement with promotional banners in growth tracking dashboards for payment features.",no
hive.user_paytm_payments.lite_active,customer_id,varchar,"A unique identifier for customers in the Paytm payments ecosystem, used to track and link user activities across various payment services including bank linking, UPI transactions, and feature adoptions.",yes
hive.user_paytm_payments.lite_active,dl_last_updated,,"A timestamp column that tracks when records in the lite_active table were last updated or processed in the data pipeline, commonly used for incremental data processing and ensuring data freshness in analytics queries.",yes
hive.user_paytm_payments.lite_active,dt,,"Date column representing the timestamp when UPI Lite activation events occurred, used for temporal filtering and analytics tracking in payment system dashboards.",yes
